commit,p50,p95,p99
7ffc5650e47e5cf1d2854d8e9b02cdee661ba862,13191,19494,33071
f94a502b05d94dea6ae7c6b7ec4e417b807ae6a5,13235,25674,33880
91bd1b09afb2546e0bd6e08c4d2528e1e2e884ae,13248,22977,34250
17f7bff22982adb3d94eb62e8a29254dd5f64ff5,13236,21516,32936
6cdc782a8b346c48527204a7dfccc7ee071f16ed,13435,18140,33762
9fc340846d11292b6f98374e34ac891e5a82a3bb,13158,20012,33018
7523b8f0dcb9ffbd5a84f863c24a6ab4c55c5e3d,13377,21175,32426
1742bed8eaa2e417f327b52a180009d3eb025a28,13054,21740,32512
57ff2fc70294ba9241327f1e5c9dda8c46ced2de,12905,21766,42108
01ecf363c790456355bbe4adfde83dad0f001d23,13077,15553,33339
04c57e92bb20ed3b9c34273b88d2103a6ccbe0d4,12985,19761,32496
6eee20d9f1b352e997901ee9195ec1a4b1bc8e92,13039,19922,33212
3fa663ac5670a911572cfefed5d9a6f3abf574b5,13278,24066,34079
2119fc9f33a3ed6e2323ec3a2401e3e5e91e0fc3,12842,21483,32029
03a71db7d9fc1b8a460cd7567043489177cfbbbd,12876,22393,34505
5b27b9d0857059bd0d31feb0cb5f920252b702bc,12923,21693,33177
0c9bacbc3ec59adad939a2e65be544108f085d27,12950,22928,34514
17e47b02ff65f3f6c2c0b1533acceae67f59e9c3,13335,22935,33514
8e0d7b117819eb4286c067e9326e5a55408f8050,13145,19968,32470
a0e49ed2808ce80ef034e9c16e11d083c84afca6,13112,20513,32702
e1f48b73dafc186db0ecaad7061bd12aca48814d,12996,20762,32154
5319ccd454f3f0acc14c77fd934c0124da1cbc67,13131,22187,33061
b2fe57a1ac688469052e0360188b46bcc421b156,12888,20695,31706
8c67c3494dbd8ebeb7e6ba22cee6f7faa542ea74,12990,22060,32790
3363968de021bdd4388bdc7ae79e44626845a8aa,13202,22331,32746
255f5d809dd46dfb0f1639f9484d0940ffdb3914,13399,19025,33191
d9283a0fa2866dbb9d0ac647b99a9800cf00ef5b,13095,19987,32578
5f20c3b787f6e4aa011cc69d6d536d1fe25f60ae,13178,23309,31427
a92b501c6d05a208c73baf29097244c70afc1c1f,13533,20042,33530
a7a0004b701162c3d4393ce127dc81f34fc8e752,13498,22577,34185
0324447be159cc2df16b6d000e39159c1b94956f,13449,20692,32813
0a1688ce25943d80a275df55dd871ef959610c6a,13461,23872,32427
c38c66a19440c9ea0fa1c7b0374243bdbbfec02a,13233,21815,32793
6e9ecba75f02819210f9194729da43f14dd01494,13466,18852,35352
08912cd7494293dd875e84c1ffd46227eaa3114a,13411,20873,32643
08912cd7494293dd875e84c1ffd46227eaa3114a,13124,20862,32310
6862a07113320ede42afdd82e7cacc457128c847,13335,22153,32809
39875579f614f1300c8e802e2df1fa0560c2e69b,13364,20763,32867
2b80ba7ff5121040d6ffc330365030129469c28e,13451,19764,33399
2ac6c5570afdae1c6c339285a1c8b70d6fe95418,13082,15889,32670
4ce1fdbfb61bb4aaa7093c980dbbad70b7ea4d9b,13146,19683,34518
