commit,step,label,p50,p95,p99
edc72a72d816c4280834a649fa2b4be073774a2b,8,linuxd::worker_thread::handle_write_request(),35102,36099,36134
edc72a72d816c4280834a649fa2b4be073774a2b,9,nanvix-bench::read_exact(),8649,9764,9853
edc72a72d816c4280834a649fa2b4be073774a2b,10,Total,36930,37077,37093
dac11094c4a3bddefbaf4e2e448988950675aef3,0,nanvix-bench::write_all(),,,
dac11094c4a3bddefbaf4e2e448988950675aef3,1,linuxd::worker_thread::handle_read_request(),27521,28530,28632
dac11094c4a3bddefbaf4e2e448988950675aef3,2,uservm::io_thread::system_vm::read(),31356,32362,32371
dac11094c4a3bddefbaf4e2e448988950675aef3,3,uservm::memory_thread::data_rx::recv(),11,14,18
dac11094c4a3bddefbaf4e2e448988950675aef3,4,uservm::lib::vm_input::vmexit(),21,25,38
dac11094c4a3bddefbaf4e2e448988950675aef3,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
dac11094c4a3bddefbaf4e2e448988950675aef3,6,uservm::lib::vm_output::send(),57,67,72
dac11094c4a3bddefbaf4e2e448988950675aef3,7,uservm::io_thread::system_vm::write(),7,11,14
dac11094c4a3bddefbaf4e2e448988950675aef3,8,linuxd::worker_thread::handle_write_request(),52546,53556,53675
dac11094c4a3bddefbaf4e2e448988950675aef3,9,nanvix-bench::read_exact(),56470,57580,57681
dac11094c4a3bddefbaf4e2e448988950675aef3,10,Total,36929,37056,37073
6469166af46dee8c19853e4d2d885b9a7dd57a3b,0,nanvix-bench::write_all(),,,
6469166af46dee8c19853e4d2d885b9a7dd57a3b,1,linuxd::worker_thread::handle_read_request(),41378,42386,42503
6469166af46dee8c19853e4d2d885b9a7dd57a3b,2,uservm::io_thread::system_vm::read(),17798,18809,18819
6469166af46dee8c19853e4d2d885b9a7dd57a3b,3,uservm::memory_thread::data_rx::recv(),10,13,16
6469166af46dee8c19853e4d2d885b9a7dd57a3b,4,uservm::lib::vm_input::vmexit(),21,23,37
6469166af46dee8c19853e4d2d885b9a7dd57a3b,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
6469166af46dee8c19853e4d2d885b9a7dd57a3b,6,uservm::lib::vm_output::send(),57,67,71
6469166af46dee8c19853e4d2d885b9a7dd57a3b,7,uservm::io_thread::system_vm::write(),6,10,14
6469166af46dee8c19853e4d2d885b9a7dd57a3b,8,linuxd::worker_thread::handle_write_request(),1539,65114,65235
6469166af46dee8c19853e4d2d885b9a7dd57a3b,9,nanvix-bench::read_exact(),42597,43704,43798
6469166af46dee8c19853e4d2d885b9a7dd57a3b,10,Total,36930,37073,37086
b8ee42a843a537844c04e59d51fea774d66d1c0e,0,nanvix-bench::write_all(),,,
b8ee42a843a537844c04e59d51fea774d66d1c0e,1,linuxd::worker_thread::handle_read_request(),3074,4172,4296
b8ee42a843a537844c04e59d51fea774d66d1c0e,2,uservm::io_thread::system_vm::read(),56074,57087,57099
b8ee42a843a537844c04e59d51fea774d66d1c0e,3,uservm::memory_thread::data_rx::recv(),11,12,15
b8ee42a843a537844c04e59d51fea774d66d1c0e,4,uservm::lib::vm_input::vmexit(),21,23,36
b8ee42a843a537844c04e59d51fea774d66d1c0e,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
b8ee42a843a537844c04e59d51fea774d66d1c0e,6,uservm::lib::vm_output::send(),58,67,71
b8ee42a843a537844c04e59d51fea774d66d1c0e,7,uservm::io_thread::system_vm::write(),7,9,14
b8ee42a843a537844c04e59d51fea774d66d1c0e,8,linuxd::worker_thread::handle_write_request(),27830,28942,28964
b8ee42a843a537844c04e59d51fea774d66d1c0e,9,nanvix-bench::read_exact(),15377,16486,16578
b8ee42a843a537844c04e59d51fea774d66d1c0e,10,Total,36931,37063,37080
acce516a03bb272cfcea6522bd23307db5c87d7c,0,nanvix-bench::write_all(),,,
acce516a03bb272cfcea6522bd23307db5c87d7c,1,linuxd::worker_thread::handle_read_request(),57221,58318,58447
acce516a03bb272cfcea6522bd23307db5c87d7c,2,uservm::io_thread::system_vm::read(),1602,2605,2727
acce516a03bb272cfcea6522bd23307db5c87d7c,3,uservm::memory_thread::data_rx::recv(),11,14,17
acce516a03bb272cfcea6522bd23307db5c87d7c,4,uservm::lib::vm_input::vmexit(),21,26,39
acce516a03bb272cfcea6522bd23307db5c87d7c,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
acce516a03bb272cfcea6522bd23307db5c87d7c,6,uservm::lib::vm_output::send(),57,67,73
acce516a03bb272cfcea6522bd23307db5c87d7c,7,uservm::io_thread::system_vm::write(),6,11,14
acce516a03bb272cfcea6522bd23307db5c87d7c,8,linuxd::worker_thread::handle_write_request(),16764,17785,17900
acce516a03bb272cfcea6522bd23307db5c87d7c,9,nanvix-bench::read_exact(),26753,27846,27950
acce516a03bb272cfcea6522bd23307db5c87d7c,10,Total,36929,37065,37077
e14906c092909cb0513b2d1e328022576ac28ac1,0,nanvix-bench::write_all(),,,
e14906c092909cb0513b2d1e328022576ac28ac1,1,linuxd::worker_thread::handle_read_request(),1948,3039,3151
e14906c092909cb0513b2d1e328022576ac28ac1,2,uservm::io_thread::system_vm::read(),56739,57740,57792
e14906c092909cb0513b2d1e328022576ac28ac1,3,uservm::memory_thread::data_rx::recv(),12,17,18
e14906c092909cb0513b2d1e328022576ac28ac1,4,uservm::lib::vm_input::vmexit(),22,40,49
e14906c092909cb0513b2d1e328022576ac28ac1,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
e14906c092909cb0513b2d1e328022576ac28ac1,6,uservm::lib::vm_output::send(),60,72,79
e14906c092909cb0513b2d1e328022576ac28ac1,7,uservm::io_thread::system_vm::write(),8,13,24
e14906c092909cb0513b2d1e328022576ac28ac1,8,linuxd::worker_thread::handle_write_request(),27150,28179,28300
e14906c092909cb0513b2d1e328022576ac28ac1,9,nanvix-bench::read_exact(),16506,17576,17682
e14906c092909cb0513b2d1e328022576ac28ac1,10,Total,36931,37072,37094
ecfd673f0a545e21342dfbe6470afc2fb763c25e,0,nanvix-bench::write_all(),,,
ecfd673f0a545e21342dfbe6470afc2fb763c25e,1,linuxd::worker_thread::handle_read_request(),27892,28968,29088
ecfd673f0a545e21342dfbe6470afc2fb763c25e,2,uservm::io_thread::system_vm::read(),30699,31832,32691
ecfd673f0a545e21342dfbe6470afc2fb763c25e,3,uservm::memory_thread::data_rx::recv(),11,14,16
ecfd673f0a545e21342dfbe6470afc2fb763c25e,4,uservm::lib::vm_input::vmexit(),21,24,38
ecfd673f0a545e21342dfbe6470afc2fb763c25e,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
ecfd673f0a545e21342dfbe6470afc2fb763c25e,6,uservm::lib::vm_output::send(),58,67,71
ecfd673f0a545e21342dfbe6470afc2fb763c25e,7,uservm::io_thread::system_vm::write(),7,10,14
ecfd673f0a545e21342dfbe6470afc2fb763c25e,8,linuxd::worker_thread::handle_write_request(),53196,54214,54344
ecfd673f0a545e21342dfbe6470afc2fb763c25e,9,nanvix-bench::read_exact(),56094,57179,57273
ecfd673f0a545e21342dfbe6470afc2fb763c25e,10,Total,36930,37072,37094
ceb36538e994a25e755c263406103843a2e3a2d2,0,nanvix-bench::write_all(),,,
ceb36538e994a25e755c263406103843a2e3a2d2,1,linuxd::worker_thread::handle_read_request(),6488,7465,7722
ceb36538e994a25e755c263406103843a2e3a2d2,2,uservm::io_thread::system_vm::read(),52201,53203,53340
ceb36538e994a25e755c263406103843a2e3a2d2,3,uservm::memory_thread::data_rx::recv(),11,13,16
ceb36538e994a25e755c263406103843a2e3a2d2,4,uservm::lib::vm_input::vmexit(),20,25,38
ceb36538e994a25e755c263406103843a2e3a2d2,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
ceb36538e994a25e755c263406103843a2e3a2d2,6,uservm::lib::vm_output::send(),57,66,71
ceb36538e994a25e755c263406103843a2e3a2d2,7,uservm::io_thread::system_vm::write(),7,10,14
ceb36538e994a25e755c263406103843a2e3a2d2,8,linuxd::worker_thread::handle_write_request(),31699,32705,32829
ceb36538e994a25e755c263406103843a2e3a2d2,9,nanvix-bench::read_exact(),11955,13049,13149
ceb36538e994a25e755c263406103843a2e3a2d2,10,Total,36930,37078,37097
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,0,nanvix-bench::write_all(),,,
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,1,linuxd::worker_thread::handle_read_request(),18976,20064,20189
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,2,uservm::io_thread::system_vm::read(),39556,41531,41548
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,3,uservm::memory_thread::data_rx::recv(),11,12,16
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,4,uservm::lib::vm_input::vmexit(),21,24,37
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,6,uservm::lib::vm_output::send(),57,66,71
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,7,uservm::io_thread::system_vm::write(),6,10,14
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,8,linuxd::worker_thread::handle_write_request(),44340,45360,45503
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,9,nanvix-bench::read_exact(),64324,65415,65510
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,10,Total,36929,37075,37090
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,0,nanvix-bench::write_all(),,,
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,1,linuxd::worker_thread::handle_read_request(),26870,27880,28071
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,2,uservm::io_thread::system_vm::read(),32477,33503,33608
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,3,uservm::memory_thread::data_rx::recv(),11,13,16
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,4,uservm::lib::vm_input::vmexit(),21,23,38
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,6,uservm::lib::vm_output::send(),58,66,71
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,7,uservm::io_thread::system_vm::write(),6,9,14
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,8,linuxd::worker_thread::handle_write_request(),51530,52427,52573
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,9,nanvix-bench::read_exact(),57115,58238,58333
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,10,Total,36930,37070,37085
fd418542a0dc11b01f19c02b603d5cfdc49dd933,0,nanvix-bench::write_all(),,,
fd418542a0dc11b01f19c02b603d5cfdc49dd933,1,linuxd::worker_thread::handle_read_request(),30984,32030,32103
fd418542a0dc11b01f19c02b603d5cfdc49dd933,2,uservm::io_thread::system_vm::read(),27669,28682,29670
fd418542a0dc11b01f19c02b603d5cfdc49dd933,3,uservm::memory_thread::data_rx::recv(),11,13,15
fd418542a0dc11b01f19c02b603d5cfdc49dd933,4,uservm::lib::vm_input::vmexit(),21,24,38
fd418542a0dc11b01f19c02b603d5cfdc49dd933,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
fd418542a0dc11b01f19c02b603d5cfdc49dd933,6,uservm::lib::vm_output::send(),57,66,71
fd418542a0dc11b01f19c02b603d5cfdc49dd933,7,uservm::io_thread::system_vm::write(),7,10,15
fd418542a0dc11b01f19c02b603d5cfdc49dd933,8,linuxd::worker_thread::handle_write_request(),56231,57241,57369
fd418542a0dc11b01f19c02b603d5cfdc49dd933,9,nanvix-bench::read_exact(),53000,54115,54220
fd418542a0dc11b01f19c02b603d5cfdc49dd933,10,Total,36929,37067,37081
6049b6a56cd4ca02879379772e55b4a54378dd9b,0,nanvix-bench::write_all(),,,
6049b6a56cd4ca02879379772e55b4a54378dd9b,1,linuxd::worker_thread::handle_read_request(),52394,53492,53591
6049b6a56cd4ca02879379772e55b4a54378dd9b,2,uservm::io_thread::system_vm::read(),6169,8148,8166
6049b6a56cd4ca02879379772e55b4a54378dd9b,3,uservm::memory_thread::data_rx::recv(),11,13,16
6049b6a56cd4ca02879379772e55b4a54378dd9b,4,uservm::lib::vm_input::vmexit(),21,23,38
6049b6a56cd4ca02879379772e55b4a54378dd9b,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
6049b6a56cd4ca02879379772e55b4a54378dd9b,6,uservm::lib::vm_output::send(),57,66,72
6049b6a56cd4ca02879379772e55b4a54378dd9b,7,uservm::io_thread::system_vm::write(),6,10,14
6049b6a56cd4ca02879379772e55b4a54378dd9b,8,linuxd::worker_thread::handle_write_request(),12192,13206,13337
6049b6a56cd4ca02879379772e55b4a54378dd9b,9,nanvix-bench::read_exact(),31593,32710,32810
6049b6a56cd4ca02879379772e55b4a54378dd9b,10,Total,36930,37069,37087
ab7588eaa9c428f3f907f56e702a532c099b5e4b,0,nanvix-bench::write_all(),,,
ab7588eaa9c428f3f907f56e702a532c099b5e4b,1,linuxd::worker_thread::handle_read_request(),40317,40669,40713
ab7588eaa9c428f3f907f56e702a532c099b5e4b,2,uservm::io_thread::system_vm::read(),19052,19080,19197
ab7588eaa9c428f3f907f56e702a532c099b5e4b,3,uservm::memory_thread::data_rx::recv(),11,15,17
ab7588eaa9c428f3f907f56e702a532c099b5e4b,4,uservm::lib::vm_input::vmexit(),21,25,40
ab7588eaa9c428f3f907f56e702a532c099b5e4b,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
ab7588eaa9c428f3f907f56e702a532c099b5e4b,6,uservm::lib::vm_output::send(),58,67,71
ab7588eaa9c428f3f907f56e702a532c099b5e4b,7,uservm::io_thread::system_vm::write(),7,12,14
ab7588eaa9c428f3f907f56e702a532c099b5e4b,8,linuxd::worker_thread::handle_write_request(),64824,64873,64974
ab7588eaa9c428f3f907f56e702a532c099b5e4b,9,nanvix-bench::read_exact(),43657,44099,44130
ab7588eaa9c428f3f907f56e702a532c099b5e4b,10,Total,36926,37063,37098
fc92709e274fd8b6714937660016d6dabdf43c04,0,nanvix-bench::write_all(),,,
fc92709e274fd8b6714937660016d6dabdf43c04,1,linuxd::worker_thread::handle_read_request(),49202,49223,49229
fc92709e274fd8b6714937660016d6dabdf43c04,2,uservm::io_thread::system_vm::read(),16541,16679,16683
fc92709e274fd8b6714937660016d6dabdf43c04,3,uservm::memory_thread::data_rx::recv(),6,7,7
fc92709e274fd8b6714937660016d6dabdf43c04,4,uservm::lib::vm_input::vmexit(),18,20,24
fc92709e274fd8b6714937660016d6dabdf43c04,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
fc92709e274fd8b6714937660016d6dabdf43c04,6,uservm::lib::vm_output::send(),57,67,72
fc92709e274fd8b6714937660016d6dabdf43c04,7,uservm::io_thread::system_vm::write(),11,12,16
fc92709e274fd8b6714937660016d6dabdf43c04,8,linuxd::worker_thread::handle_write_request(),49126,49138,49143
fc92709e274fd8b6714937660016d6dabdf43c04,9,nanvix-bench::read_exact(),16523,16658,16664
fc92709e274fd8b6714937660016d6dabdf43c04,10,Total,413,443,474
24c29e7f2c56520002347378625d230b11588654,0,nanvix-bench::write_all(),,,
24c29e7f2c56520002347378625d230b11588654,1,linuxd::worker_thread::handle_read_request(),12510,12531,12548
24c29e7f2c56520002347378625d230b11588654,2,uservm::io_thread::system_vm::read(),53233,53371,53374
24c29e7f2c56520002347378625d230b11588654,3,uservm::memory_thread::data_rx::recv(),6,7,10
24c29e7f2c56520002347378625d230b11588654,4,uservm::lib::vm_input::vmexit(),19,21,25
24c29e7f2c56520002347378625d230b11588654,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
24c29e7f2c56520002347378625d230b11588654,6,uservm::lib::vm_output::send(),57,70,76
24c29e7f2c56520002347378625d230b11588654,7,uservm::io_thread::system_vm::write(),11,12,16
24c29e7f2c56520002347378625d230b11588654,8,linuxd::worker_thread::handle_write_request(),12434,12448,12461
24c29e7f2c56520002347378625d230b11588654,9,nanvix-bench::read_exact(),53217,53357,53360
24c29e7f2c56520002347378625d230b11588654,10,Total,427,468,495
9b7a46e7da294519903c6cf27f20d30ab701165d,0,nanvix-bench::write_all(),,,
9b7a46e7da294519903c6cf27f20d30ab701165d,1,linuxd::worker_thread::handle_read_request(),27646,27662,27686
9b7a46e7da294519903c6cf27f20d30ab701165d,2,uservm::io_thread::system_vm::read(),38106,38111,38242
9b7a46e7da294519903c6cf27f20d30ab701165d,3,uservm::memory_thread::data_rx::recv(),6,7,8
9b7a46e7da294519903c6cf27f20d30ab701165d,4,uservm::lib::vm_input::vmexit(),17,20,24
9b7a46e7da294519903c6cf27f20d30ab701165d,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
9b7a46e7da294519903c6cf27f20d30ab701165d,6,uservm::lib::vm_output::send(),57,67,71
9b7a46e7da294519903c6cf27f20d30ab701165d,7,uservm::io_thread::system_vm::write(),11,12,16
9b7a46e7da294519903c6cf27f20d30ab701165d,8,linuxd::worker_thread::handle_write_request(),27567,27582,27591
9b7a46e7da294519903c6cf27f20d30ab701165d,9,nanvix-bench::read_exact(),38091,38095,38225
9b7a46e7da294519903c6cf27f20d30ab701165d,10,Total,429,457,497
