commit,p50,p95,p99
20b09d92956da98af39fc7aea78ded68b3ee7651,10908,11380,16643
ed6f11a61e7196d8d16abd352cea64714785785c,10685,11717,19626
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,10693,11352,18622
680b7c33d8e468f235fbbfb66e46f1f55626619d,10687,11659,24558
aa7eac849a7cba2c688fa93e9028008bae58b3fd,10695,12485,20665
4114865f430e5271080de117b2b0249d2fb7365a,10671,10970,20614
588930558c56e205b23c36fedbe83369798d2854,10669,11680,14591
c58e9b075e8bd0710506187f31a757d61246e665,10680,11655,18656
49b620d1fbbd032d2491002e5c1cf2195b9faca9,10920,11848,22534
3a59a991817612a946b1eba61b2b11dfc31829e3,10711,11025,21589
d6808aad58e7c321309ae2f69b6ab0a167500a80,10664,11642,19648
bd34502743b92b506cbdd7c5dd8f3350781ca6db,10666,11664,24598
98c15d98d6873607ae9dd777b79660b5df4630a4,11048,11751,22626
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,11055,11397,19638
fa06b886ed802485bfeb00ffa381bf827d47e976,10657,11659,14570
4d011f971a3db846d402e8b5a568ce44ac0267f3,10628,10897,25651
3418534f444231cd407fdfbe80a5103e71773d17,10974,11358,22638
8c05c8284d077b93fb8015ed58cee15a26f8bc25,10726,11739,16509
c27e98725c9d0ef06a58c9d92423598529526f30,10613,13945,18643
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,10673,11256,20664
59675ac7db41652658b3ddf67bba0adbf2323ad7,10925,11895,19615
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,11002,14323,18637
2ee6c53edf72407952a8e9aaf20dc91841f03fad,10716,11764,23671
156690eea81ffa2e9fe0d413ac65a4a93f65d537,10825,11406,19642
598cec0c07de42487977b7ad433b2ea05ebeaaca,10676,11457,17649
61a94b43a4bb42363128516c339a0fc486f1fc86,10747,11653,19620
77b257207185573f067603f8ada8fe38e35ba9a5,10689,11887,19659
d861ab69697937594eb82972379ba0577ac65e68,10672,11633,16660
0c2a891d13c04f53686c90f427f9345bc88bbccb,10991,11484,19634
46248c23a84cf6a61cf6ca400e896cf0d85f454c,10954,11884,17622
3854291a09c34edb09ff3c9da989a05e655982e5,11020,11856,18634
cd486a01ccfc484179a783283f37aec1572f6d1c,10902,11867,19618
c64d1eaf100adc4657d3cc58da95aaa609723f51,10743,11781,16646
fbec8db2ec943384afacd52c93bf0f0766500554,10717,11497,17621
10d95989620e854f68804b93003958280827cb66,10729,11718,21639
07468c358becde92c52e4ace2a8f0d33f73ac261,10739,11735,18641
e33ac8001f9ba02c821da93b7554c622063d0335,10840,11853,22632
ca46d099c8ee148e6a1dceab0c777c3eec87abff,10905,12004,18607
04e6fc234edd3addf227aec3f4a3b105ed688ade,10563,11348,17575
24371cffef255e35188d840916e1949d8743b954,10928,11846,17623
76e639cdcee72a13c1280e6274f532a45d4974c1,10606,11451,17645
f99cfd1ef31e0b0047eb9fe7582e5818ed1f4289,10606,11097,16642
6ed6f8f9b10974b1b6a6073b8bae3bff64d55b45,10734,14252,20629
bea3a3380977aa4323492f5ab093ec3b35e270be,10946,12070,24604
7f236595869f29e44534310f0d3668883b62c921,10835,11158,21624
34cdce8dba86e9e50d25dece172c862a3ed1b71d,10909,11930,23699
956fddbe2e4c5fade6ea02582244c74e59df12b6,10519,11576,20594
3d10dba43242b3a50599623e6c1df007e7c508ec,10581,11614,24637
fb17a44ff5e5eb6a179a4926de29a5100839ae07,10579,10844,17653
ccb8dbe106c3c57f47b038380be39bed96fa8d18,10555,11106,16608
6a3dc4b891be5134f512c71ed734da3173d7ce80,11004,11473,21635
dd61a7f085f04639b54efa383c6f6a070a60759f,10575,11486,19674
505c58f392fb94a537f66552c8b7ef73612bad91,10659,11091,23586
e7550b22e236ffd90b74196a68488079b5e26326,10925,11921,28556
fd603c8f5f6aac9b86234dcbf63529c180e3bafe,10537,11564,20624
84765cd347c3d6d869832c76994eabc23514f755,10643,10862,17601
8c6374d9c56ad1815d30f1a4774c33ccd01b48be,11709,12012,20690
4f991769d6fe05cc65465aa2aaa6c6938e2e8330,11772,12681,23593
4d1b695576d804020d1850ed44a876707445950a,12065,13137,19626
0208557d589bda7218611cfb9524363bfb1bf8d5,11617,12660,26540
986fdf8cef02d60d53fb7b893f5e70aa4025ac2b,12024,12962,23662
2d10006ecfcee31bddb9ab184f379b5a9d21143e,11693,12717,21638
7b679e8c2ae206f668eabe15846cdc891164fae1,11717,12762,16649
08fa57ae273860a9eda301d0f707ee8c6ef7c8fa,11675,12738,20585
719dc778ce464711f53e67f784ea0d796c6df9c9,11884,12768,19617
ae7aa7cc552cbbd041f18d697d5ca4036fce4ef4,11737,12639,14620
f72122693bcd0e36eafe09f10a686338cb7eca01,10715,11986,17631
05ed0f88bfbe21c782041b40408d3eea17d61828,10722,11777,15588
9b55b96d8ed8dd331e2d589120f86c6d253ad2b9,10738,11844,17556
105ceec9bbf4d8f8c617445aa5e1e582f1adff4a,10861,11896,24643
ec372be18ec56daa8e23224d2ebbd095f938c527,11197,12593,22618
efb2c1cd3444473fa09e48f4c09228d80e5a6aa5,11059,11611,24662
ab95ff3d4b526749283345dd48b708aa89f1cfc5,11190,12242,25635
55c6cb58309a6e4efd8787d1b13d48ae27c5f4a3,10825,11949,16617
1bb7307d6401b8d76b57b93fa25c5574b6c40bf2,11021,12097,17637
04ed30e962560f8315533afce75bebe67159683b,10830,11262,22589
f3dabedf327d253c72f645b4d5f1b16cdde459c3,10957,11576,21591
3767cf41c1ecbc8e181e628402d098f4696f98e9,10934,11711,18552
f694a1b6f9befd6ff86e1b64a169f2cd02e6571c,10768,11271,22597
e6226e3e5eccd4c4766f645033485d487c75ec88,10738,11835,18570
a5819b4bd38c958662d21b170f460b8c0a05ccb0,10951,11931,19536
a271b89e9c1d3b06539be8c08a823c4f6324abbf,10692,11870,18607
c7173bef10ebe17f65551318b3b551b150b9515d,11015,11934,23562
4467da61b74bb0a612a931288b7eef813cc93904,10803,11243,21654
a8411efe06b462e3eaf599ce2617bfa7e5fb15e2,10844,11100,13563
193d300962952e689c19a1c8c817fdd98f8cec3d,10832,11756,16631
d7b0f27aa5462027d53334ee56f2335b9eaebc1a,10790,11534,16669
0012b49ca96c81b96b009f835871343fde4d5180,10722,11629,17575
e2f7280ce3ca234eac3cf6124f494857bb70030e,11160,11941,19639
74f08897ff2e787a1bb87cb80bbc8d745bae92f1,10780,10984,17619
4e2ee3aa95a4318513896aedc2941145fbf634b7,11100,11524,14601
ed16a2ebcb91eed2fa4acc557dd841c18d912392,10886,11809,17669
f9463e7982a6c0e89c40047203fd441164f38ed5,10887,11899,20605
269b5dc3281fe6977fd77d601513efc5c8bde27e,10736,11795,18675
2f672cc388838f955d05841da1a339e125652860,10772,11068,16673
85bef3db80a3e8832379911d133d973aee7a4d66,10748,11706,16674
5d7e6bf9c11c4f894d15b8071589643ffeab15ad,11056,11423,23626
1b8eec6bca94222779d400e1d405743171f7fbe5,10817,11254,21602
b1be11eb98a99c1c170446fa66b75475f124d5d9,11121,12313,17627
887d3b34b6a0f7a98186d7e07abf43e7c955b65f,10941,11805,16743
2745553be19e6fafcea01ce998795270a447c357,10836,11256,16555
755e0f674249e0af4bb3099b3d494d2d3b116149,10851,12136,18665
0df2225daf9a1ed3df5a995987cd8a2cca1af965,10863,11239,18668
925088e62b9144df371e3599d02db8dff84e8ff2,10815,11813,22647
26de2bfeb328c33d55741994acf55a25e7c879f5,10860,11244,16663
d2e96535c8fe3f3e0c476538a68ee574408d32f5,10877,11197,21680
ed3a6427be6f572cf5aaa85c09b43906a63259a4,10828,12069,23640
9254292ef5c9ffc97e9e00f0f6e9462460260eba,10909,12119,16649
336d73e69edc571fb1d46821416675ee1c264ea4,11155,11992,20643
4758a6f177a46b4eb7eca395b3b464666006dd8b,10778,11629,18669
ea37f9cd62f9c154891334c5714e1363acfc625b,10793,11241,21591
d5411465d1ec90d09fad0fefa97f4e2604756368,10802,11890,23681
b6fa755b44db214b0213ea92537810a79ec17f20,10794,11886,18570
263263f253a4733c50af4fd1b633837819156e48,11278,12290,22543
040ea50a04fe992eb07ead89507c0ece9ded5fd9,11049,12329,20554
57cbc5cf6b8deb53758099b4598ddd051d418821,11194,12266,20553
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,11276,12191,20588
86d6257e261defd2180306ad137d58e64173f1cb,11155,12006,21610
50adff29936b63f30edd0aae184ab4076681e360,10800,11112,17657
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,11202,11600,19652
2b8f9987972ad9e56b157ca362108efe0dd275a2,10943,11224,17614
d6a1b21bd0484fbb3f10d67ba421d57100760e88,10699,11029,21631
63676785a82ebbeee510cf412b828b37821fdb88,10667,10981,21625
b9da0b1428ef701efe67d0303b887207c1395bac,10644,11734,21622
82c3603ce535241cb6e8ebefca86fdceefd4b93a,11040,12086,18600
03923a174275fdc368d1011762c0974d9e39ffb0,10881,11266,18627
e148ec0988792598774d94b914574e957151b2e6,10822,11143,21640
cc2eb5ca4200755d214672176d3ccd51b40c159c,11121,11414,24562
1c2e6215ea54ac5f398a3735d87ed1346914f683,10774,11239,22653
5fdfb0b133514f92b469fbd37e1cf209501578d1,10804,11122,21626
17ccf45c076dea38b1959bbdccbc339f25eb7207,10878,12054,27581
890e838a37816193511ad0a66a1a28e2dae0f3be,11146,12474,20635
9bea4a95bfa74fa53efe807f39a5742958fb8e61,11218,11907,26649
45f3b4c78e739f3b63dae9e9ce3715de31d27f44,11166,12098,24623
f05bcd246e4b8a64a9244a7164a1294624a104cf,10930,11321,23658
ea4d0030e5ed64b4309d393c9414485640690cf0,10915,11284,22574
3afc15c3d166ad390c562752c6d930c227a60f8c,10884,11253,19657
04c4544d5e2b098c3b3758aeb1700e53cdcb4e40,10809,11902,14651
4aadc51427d3babb617975cf3bd9c24fa71f7073,10810,11113,20687
8bbec3a5b1f19d5ab3969a69990515d9f01edf0e,11140,12103,22647
b8536503867466093d0c9bd06c71fa6a6d8e11d9,11201,11882,27656
f00382c9b6a0d0f9c07239cd64d7167ae3788c92,10901,12106,18649
834f3210d9f54e4d2b17a08637afee5a099bc0e1,11028,11373,22627
